"Code","SegmentID","UManhole.ManholeID","DManhole.ManholeID","Distance","ClockFrom","Severity","Reversed","WinCanDescription"
"START DS","20SW24-32","20SW24","20SW32",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW24-32","20SW24","20SW32",62.7,11,,FALSE,"Lateral connection"
"TFA","20SW24-32","20SW24","20SW32",62.7,11,,FALSE,"Factory Tap Active"
"LAT","20SW24-32","20SW24","20SW32",173.4,10,,FALSE,"Lateral connection"
"TFA","20SW24-32","20SW24","20SW32",173.4,10,,FALSE,"Factory Tap Active"
"LAT","20SW24-32","20SW24","20SW32",199.6,1,,FALSE,"Lateral connection"
"TFA","20SW24-32","20SW24","20SW32",199.6,1,,FALSE,"Factory Tap Active"
"LAT","20SW24-32","20SW24","20SW32",331.5,2,,FALSE,"Lateral connection"
"TFA","20SW24-32","20SW24","20SW32",331.5,2,,FALSE,"Factory Tap Active"
"LAT","20SW24-32","20SW24","20SW32",337.8,10,,FALSE,"Lateral connection"
"TFA","20SW24-32","20SW24","20SW32",337.8,10,,FALSE,"Factory Tap Active"
"LAT","20SW24-32","20SW24","20SW32",373.8,1,,FALSE,"Lateral connection"
"TFA","20SW24-32","20SW24","20SW32",373.8,1,,FALSE,"Factory Tap Active"
"LAT","20SW24-32","20SW24","20SW32",429,11,,FALSE,"Lateral connection"
"TFNA","20SW24-32","20SW24","20SW32",429,11,,FALSE,"Tap Factory Not Avtive"
"AMH","20SW24-32","20SW24","20SW32",493.5,12,,FALSE,"Access Man Hole"
"STOP","20SW24-32","20SW24","20SW32",493.5,,,FALSE,"Inspection Stopped"
"START DS","20SW32-31","20SW32","20SW31",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW32-31","20SW32","20SW31",87.4,10,,FALSE,"Lateral connection"
"TFA","20SW32-31","20SW32","20SW31",87.4,10,,FALSE,"Factory Tap Active"
"LAT","20SW32-31","20SW32","20SW31",111.3,2,,FALSE,"Lateral connection"
"TSA","20SW32-31","20SW32","20SW31",111.3,2,,FALSE,"Tap Saddle Avtive"
"LAT","20SW32-31","20SW32","20SW31",123.9,1,,FALSE,"Lateral connection"
"TFA","20SW32-31","20SW32","20SW31",123.9,1,,FALSE,"Factory Tap Active"
"BSV","20SW32-31","20SW32","20SW31",123.9,1,,FALSE,"Broken Soil Visible"
"LAT","20SW32-31","20SW32","20SW31",201.8,1,,FALSE,"Lateral connection"
"TFNA","20SW32-31","20SW32","20SW31",201.8,1,,FALSE,"Tap Factory Not Avtive"
"LAT","20SW32-31","20SW32","20SW31",323.3,2,,FALSE,"Lateral connection"
"TSA","20SW32-31","20SW32","20SW31",323.3,2,,FALSE,"Tap Saddle Avtive"
"AMH","20SW32-31","20SW32","20SW31",377.4,12,,FALSE,"Access Man Hole"
"STOP","20SW32-31","20SW32","20SW31",377.4,,,FALSE,"Inspection Stopped"
"START DS","20SW21-22","20SW21","20SW22",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW21-22","20SW21","20SW22",200.3,1,,FALSE,"Lateral connection"
"TFA","20SW21-22","20SW21","20SW22",200.3,1,,FALSE,"Factory Tap Active"
"LAT","20SW21-22","20SW21","20SW22",231,1,,FALSE,"Lateral connection"
"TFA","20SW21-22","20SW21","20SW22",231,1,,FALSE,"Factory Tap Active"
"LAT","20SW21-22","20SW21","20SW22",395.9,3,,FALSE,"Lateral connection"
"AMH","20SW21-22","20SW21","20SW22",395.9,12,,FALSE,"Access Man Hole"
"STOP","20SW21-22","20SW21","20SW22",395.9,,,FALSE,"Inspection Stopped"
"START DS","20SW22-23","20SW22","20SW23",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW22-23","20SW22","20SW23",74.7,3,,FALSE,"Lateral connection"
"AMH","20SW22-23","20SW22","20SW23",74.7,12,,FALSE,"Access Man Hole"
"STOP","20SW22-23","20SW22","20SW23",74.7,,,FALSE,"Inspection Stopped"
"START DS","20SW31-30","20SW31","20SW30",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW31-30","20SW31","20SW30",20,2,,FALSE,"Lateral connection"
"TFNA","20SW31-30","20SW31","20SW30",20,2,,FALSE,"Tap Factory Not Avtive"
"LAT","20SW31-30","20SW31","20SW30",187.1,11,,FALSE,"Lateral connection"
"TFA","20SW31-30","20SW31","20SW30",187.1,11,,FALSE,"Factory Tap Active"
"LAT","20SW31-30","20SW31","20SW30",205.1,11,,FALSE,"Lateral connection"
"TFA","20SW31-30","20SW31","20SW30",205.1,11,,FALSE,"Factory Tap Active"
"LAT","20SW31-30","20SW31","20SW30",295.9,1,,FALSE,"Lateral connection"
"TFA","20SW31-30","20SW31","20SW30",295.9,1,,FALSE,"Factory Tap Active"
"LAT","20SW31-30","20SW31","20SW30",378.4,3,,FALSE,"Lateral connection"
"VC","20SW31-30","20SW31","20SW30",378.4,,,FALSE,"Vermon- Cockroaches"
"LATBLOCKED","20SW31-30","20SW31","20SW30",378.4,3,,FALSE,"Blocked lateral connecion"
"LAT","20SW31-30","20SW31","20SW30",378.4,9,,FALSE,"Lateral connection"
"AMH","20SW31-30","20SW31","20SW30",378.4,12,,FALSE,"Access Man Hole"
"STOP","20SW31-30","20SW31","20SW30",378.4,,,FALSE,"Inspection Stopped"
"START DS","20SW30-29","20SW30","20SW29",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW30-29","20SW30","20SW29",103.1,2,,FALSE,"Lateral connection"
"TFA","20SW30-29","20SW30","20SW29",103.1,2,,FALSE,"Factory Tap Active"
"LAT","20SW30-29","20SW30","20SW29",166.5,11,,FALSE,"Lateral connection"
"TFA","20SW30-29","20SW30","20SW29",166.5,11,,FALSE,"Factory Tap Active"
"LAT","20SW30-29","20SW30","20SW29",188.7,3,,FALSE,"Lateral connection"
"TSA","20SW30-29","20SW30","20SW29",188.7,3,,FALSE,"Tap Saddle Avtive"
"LAT","20SW30-29","20SW30","20SW29",263,2,,FALSE,"Lateral connection"
"TFNA","20SW30-29","20SW30","20SW29",263,2,,FALSE,"Tap Factory Not Avtive"
"LAT","20SW30-29","20SW30","20SW29",378.4,6,,FALSE,"Lateral connection"
"AMH","20SW30-29","20SW30","20SW29",381.6,12,,FALSE,"Access Man Hole"
"STOP","20SW30-29","20SW30","20SW29",381.6,,,FALSE,"Inspection Stopped"
"START US","20SW28-27","20SW27","20SW28",9,,,TRUE,"Start Inspection Upstream"
"LAT","20SW28-27","20SW27","20SW28",9.2,3,,TRUE,"Lateral connection"
"TSA","20SW28-27","20SW27","20SW28",9.2,3,,TRUE,"Tap Saddle Avtive"
"LAT","20SW28-27","20SW27","20SW28",79.4,1,,TRUE,"Lateral connection"
"TFA","20SW28-27","20SW27","20SW28",79.4,1,,TRUE,"Factory Tap Active"
"LAT","20SW28-27","20SW27","20SW28",160.3,1,,TRUE,"Lateral connection"
"TFA","20SW28-27","20SW27","20SW28",160.3,1,,TRUE,"Factory Tap Active"
"LAT","20SW28-27","20SW27","20SW28",334.8,2,,TRUE,"Lateral connection"
"TFA","20SW28-27","20SW27","20SW28",334.8,2,,TRUE,"Factory Tap Active"
"LAT","20SW28-27","20SW27","20SW28",377.8,12,,TRUE,"Lateral connection"
"TFA","20SW28-27","20SW27","20SW28",377.8,12,,TRUE,"Factory Tap Active"
"AMH","20SW28-27","20SW27","20SW28",383.1,12,,TRUE,"Access Man Hole"
"STOP","20SW28-27","20SW27","20SW28",383.1,,,TRUE,"Inspection Stopped"
"START DS","20SW28-29","20SW28","20SW29",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW28-29","20SW28","20SW29",116.6,2,,FALSE,"Lateral connection"
"TSA","20SW28-29","20SW28","20SW29",116.6,2,,FALSE,"Tap Saddle Avtive"
"LAT","20SW28-29","20SW28","20SW29",185.2,11,,FALSE,"Lateral connection"
"TFNA","20SW28-29","20SW28","20SW29",185.2,11,,FALSE,"Tap Factory Not Avtive"
"LAT","20SW28-29","20SW28","20SW29",227.8,6,,FALSE,"Lateral connection"
"AMH","20SW28-29","20SW28","20SW29",230.6,12,,FALSE,"Access Man Hole"
"STOP","20SW28-29","20SW28","20SW29",230.6,,,FALSE,"Inspection Stopped"
"START DS","20SW23-33","20SW23","20SW33",4,,,FALSE,"Start Inspection Downstream"
"LAT","20SW23-33","20SW23","20SW33",4,3,,FALSE,"Lateral connection"
"TFA","20SW23-33","20SW23","20SW33",4,3,,FALSE,"Factory Tap Active"
"LAT","20SW23-33","20SW23","20SW33",102.5,9,,FALSE,"Lateral connection"
"TFA","20SW23-33","20SW23","20SW33",102.5,9,,FALSE,"Factory Tap Active"
"LAT","20SW23-33","20SW23","20SW33",130.7,1,,FALSE,"Lateral connection"
"TSA","20SW23-33","20SW23","20SW33",130.7,1,,FALSE,"Tap Saddle Avtive"
"Joint - Gasket","20SW23-33","20SW23","20SW33",130.7,1,,FALSE,"Joint Gasket exposed"
"MGO","20SW23-33","20SW23","20SW33",147.7,6,,FALSE,"General Observation"
"LAT","20SW23-33","20SW23","20SW33",210.3,1,,FALSE,"Lateral connection"
"TFNA","20SW23-33","20SW23","20SW33",210.3,1,,FALSE,"Tap Factory Not Active"
"LATROOTS","20SW23-33","20SW23","20SW33",278.7,11,,FALSE,"Lateral root problems"
"LAT","20SW23-33","20SW23","20SW33",279.1,11,,FALSE,"Lateral connection"
"TFA","20SW23-33","20SW23","20SW33",279.1,11,,FALSE,"Factory Tap Active"
"LAT","20SW23-33","20SW23","20SW33",325.3,1,,FALSE,"Lateral connection"
"TFNA","20SW23-33","20SW23","20SW33",325.3,1,,FALSE,"Tap Factory Not Active"
"LAT","20SW23-33","20SW23","20SW33",423.4,1,,FALSE,"Lateral connection"
"TFA","20SW23-33","20SW23","20SW33",423.4,1,,FALSE,"Factory Tap Active"
"AMH","20SW23-33","20SW23","20SW33",505,12,,FALSE,"Access Man Hole"
"STOP","20SW23-33","20SW23","20SW33",505,,,FALSE,"Inspection Stopped"
"START DS","20SW33-34","20SW33","20SW34",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW33-34","20SW33","20SW34",38.8,1,,FALSE,"Lateral connection"
"TFA","20SW33-34","20SW33","20SW34",38.8,1,,FALSE,"Factory Tap Active"
"LAT","20SW33-34","20SW33","20SW34",104.7,12,,FALSE,"Lateral connection"
"TFNA","20SW33-34","20SW33","20SW34",104.7,12,,FALSE,"Tap Factory Not Active"
"LAT","20SW33-34","20SW33","20SW34",181.6,2,,FALSE,"Lateral connection"
"TSA","20SW33-34","20SW33","20SW34",181.6,2,,FALSE,"Tap Saddle Avtive"
"Joint - Gasket","20SW33-34","20SW33","20SW34",181.6,2,,FALSE,"Joint Gasket exposed"
"LAT","20SW33-34","20SW33","20SW34",219.2,11,,FALSE,"Lateral connection"
"TFA","20SW33-34","20SW33","20SW34",219.2,11,,FALSE,"Factory Tap Active"
"LAT","20SW33-34","20SW33","20SW34",226.4,11,,FALSE,"Lateral connection"
"TSA","20SW33-34","20SW33","20SW34",226.4,11,,FALSE,"Tap Saddle Avtive"
"LAT","20SW33-34","20SW33","20SW34",298.4,1,,FALSE,"Lateral connection"
"TFA","20SW33-34","20SW33","20SW34",298.4,1,,FALSE,"Factory Tap Active"
"LAT","20SW33-34","20SW33","20SW34",306.4,10,,FALSE,"Lateral connection"
"TFNA","20SW33-34","20SW33","20SW34",306.4,10,,FALSE,"Tap Factory Not Active"
"LAT","20SW33-34","20SW33","20SW34",371.7,2,,FALSE,"Lateral connection"
"TSA","20SW33-34","20SW33","20SW34",371.7,2,,FALSE,"Tap Saddle Avtive"
"AMH","20SW33-34","20SW33","20SW34",392,12,,FALSE,"Access Man Hole"
"STOP","20SW33-34","20SW33","20SW34",392,,,FALSE,"Inspection Stopped"
"START DS","20SW34-35","20SW34","20SW35",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW34-35","20SW34","20SW35",9.5,10,,FALSE,"Lateral connection"
"TFA","20SW34-35","20SW34","20SW35",9.5,10,,FALSE,"Factory Tap Active"
"LAT","20SW34-35","20SW34","20SW35",18.4,11,,FALSE,"Lateral connection"
"TFA","20SW34-35","20SW34","20SW35",18.4,11,,FALSE,"Factory Tap Active"
"LAT","20SW34-35","20SW34","20SW35",185.5,11,,FALSE,"Lateral connection"
"TFA","20SW34-35","20SW34","20SW35",185.5,11,,FALSE,"Factory Tap Active"
"LAT","20SW34-35","20SW34","20SW35",232.9,2,,FALSE,"Lateral connection"
"TFA","20SW34-35","20SW34","20SW35",232.9,2,,FALSE,"Factory Tap Active"
"LAT","20SW34-35","20SW34","20SW35",289.5,10,,FALSE,"Lateral connection"
"TFA","20SW34-35","20SW34","20SW35",289.5,10,,FALSE,"Factory Tap Active"
"LAT","20SW34-35","20SW34","20SW35",313.2,1,,FALSE,"Lateral connection"
"TFA","20SW34-35","20SW34","20SW35",313.2,1,,FALSE,"Factory Tap Active"
"LAT","20SW34-35","20SW34","20SW35",333.6,12,,FALSE,"Lateral connection"
"TSA","20SW34-35","20SW34","20SW35",333.6,12,,FALSE,"Tap Saddle Avtive"
"AMH","20SW34-35","20SW34","20SW35",368.2,12,,FALSE,"Access Man Hole"
"STOP","20SW34-35","20SW34","20SW35",368.2,,,FALSE,"Inspection Stopped"
"START US","20SW36-35","20SW35","20SW36",7,,,TRUE,"Start Inspection Upstream"
"LAT","20SW36-35","20SW35","20SW36",7,9,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",7,9,,TRUE,"Factory Tap Active"
"LAT","20SW36-35","20SW35","20SW36",19.1,11,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",19.1,11,,TRUE,"Factory Tap Active"
"LAT","20SW36-35","20SW35","20SW36",42.8,2,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",42.8,2,,TRUE,"Factory Tap Active"
"LAT","20SW36-35","20SW35","20SW36",103.9,11,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",103.9,11,,TRUE,"Factory Tap Active"
"LAT","20SW36-35","20SW35","20SW36",191,10,,TRUE,"Lateral connection"
"TSA","20SW36-35","20SW35","20SW36",191,10,,TRUE,"Tap Saddle Avtive"
"LAT","20SW36-35","20SW35","20SW36",198.8,2,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",198.8,2,,TRUE,"Factory Tap Active"
"LAT","20SW36-35","20SW35","20SW36",213.2,2,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",213.2,2,,TRUE,"Factory Tap Active"
"LAT","20SW36-35","20SW35","20SW36",268.6,10,,TRUE,"Lateral connection"
"TFA","20SW36-35","20SW35","20SW36",268.6,10,,TRUE,"Factory Tap Active"
"STOP","20SW36-35","20SW35","20SW36",391.5,,,TRUE,"Inspection Stopped"
"START DS","20SW36-29","20SW36","20SW29",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW36-29","20SW36","20SW29",32,2,,FALSE,"Lateral connection"
"TSA","20SW36-29","20SW36","20SW29",32,2,,FALSE,"Tap Saddle Avtive"
"LAT","20SW36-29","20SW36","20SW29",99.7,2,,FALSE,"Lateral connection"
"TSA","20SW36-29","20SW36","20SW29",99.7,2,,FALSE,"Tap Saddle Avtive"
"AMH","20SW36-29","20SW36","20SW29",219.9,12,,FALSE,"Access Man Hole"
"STOP","20SW36-29","20SW36","20SW29",219.9,,,FALSE,"Inspection Stopped"
"START US","20SW77-CO4","20SW77","20SWCO4",10,,,TRUE,"Start Inspection Upstream"
"LAT","20SW77-CO4","20SW77","20SWCO4",46,9,,TRUE,"Lateral connection"
"TFA","20SW77-CO4","20SW77","20SWCO4",46,9,,TRUE,"Factory Tap Active"
"LAT","20SW77-CO4","20SW77","20SWCO4",60.1,3,,TRUE,"Lateral connection"
"TFA","20SW77-CO4","20SW77","20SWCO4",60.1,3,,TRUE,"Factory Tap Active"
"LAT","20SW77-CO4","20SW77","20SWCO4",101.1,3,,TRUE,"Lateral connection"
"TFNA","20SW77-CO4","20SW77","20SWCO4",101.1,3,,TRUE,"Tap Factory Not Active"
"LAT","20SW77-CO4","20SW77","20SWCO4",102.2,9,,TRUE,"Lateral connection"
"TFNA","20SW77-CO4","20SW77","20SWCO4",102.2,9,,TRUE,"Tap Factory Not Active"
"Clean Out","20SW77-CO4","20SW77","20SWCO4",112.9,12,,TRUE,"Clean Out"
"STOP","20SW77-CO4","20SW77","20SWCO4",112.9,,,TRUE,"Inspection Stopped"
"START US","20SW77-76","20SW76","20SW77",10,,,TRUE,"Start Inspection Upstream"
"LAT","20SW77-76","20SW76","20SW77",18.7,3,,TRUE,"Lateral connection"
"TFNA","20SW77-76","20SW76","20SW77",18.7,3,,TRUE,"Tap Factory Not Active"
"LAT","20SW77-76","20SW76","20SW77",38.1,9,,TRUE,"Lateral connection"
"TFA","20SW77-76","20SW76","20SW77",38.1,9,,TRUE,"Factory Tap Active"
"AMH","20SW77-76","20SW76","20SW77",49.8,12,,TRUE,"Access Man Hole"
"STOP","20SW77-76","20SW76","20SW77",49.8,,,TRUE,"Inspection Stopped"
"START DS","20SW77-68","20SW77","20SW68",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW77-68","20SW77","20SW68",36,9,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",36,9,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",84.8,9,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",84.8,9,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",110,3,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",110,3,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",151.2,9,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",151.2,9,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",159.4,3,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",159.4,3,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",196.1,9,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",196.1,9,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",203.3,3,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",203.3,3,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",243.8,9,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",243.8,3,,FALSE,"Factory Tap Active"
"LAT","20SW77-68","20SW77","20SW68",250,2,,FALSE,"Lateral connection"
"TFA","20SW77-68","20SW77","20SW68",250,2,,FALSE,"Factory Tap Active"
"AMH","20SW77-68","20SW77","20SW68",290.1,12,,FALSE,"Access Man Hole"
"STOP","20SW77-68","20SW77","20SW68",290.1,,,FALSE,"Inspection Stopped"
"START DS","20SW28-69","20SW68","20SW69",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW28-69","20SW68","20SW69",12.4,3,,FALSE,"Lateral connection"
"TFA","20SW28-69","20SW68","20SW69",12.4,3,,FALSE,"Factory Tap Active"
"LAT","20SW28-69","20SW68","20SW69",51.2,3,,FALSE,"Lateral connection"
"TFA","20SW28-69","20SW68","20SW69",51.2,3,,FALSE,"Factory Tap Active"
"LAT","20SW28-69","20SW68","20SW69",100.4,3,,FALSE,"Lateral connection"
"TFA","20SW28-69","20SW68","20SW69",100.4,3,,FALSE,"Factory Tap Active"
"LAT","20SW28-69","20SW68","20SW69",148.6,3,,FALSE,"Lateral connection"
"TFA","20SW28-69","20SW68","20SW69",148.6,3,,FALSE,"Factory Tap Active"
"AMH","20SW28-69","20SW68","20SW69",189,12,,FALSE,"Access Man Hole"
"STOP","20SW28-69","20SW68","20SW69",189,,,FALSE,"Inspection Stopped"
"START DS","20SW69-70","20SW69","20SW70",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW69-70","20SW69","20SW70",7.9,3,,FALSE,"Lateral connection"
"TFA","20SW69-70","20SW69","20SW70",7.9,3,,FALSE,"Factory Tap Active"
"LAT","20SW69-70","20SW69","20SW70",57.9,3,,FALSE,"Lateral connection"
"TFA","20SW69-70","20SW69","20SW70",57.9,3,,FALSE,"Factory Tap Active"
"LAT","20SW69-70","20SW69","20SW70",102.9,3,,FALSE,"Lateral connection"
"TFA","20SW69-70","20SW69","20SW70",102.9,3,,FALSE,"Factory Tap Active"
"LAT","20SW69-70","20SW69","20SW70",153.1,3,,FALSE,"Lateral connection"
"TFA","20SW69-70","20SW69","20SW70",153.1,3,,FALSE,"Factory Tap Active"
"AMH","20SW69-70","20SW69","20SW70",187.7,12,,FALSE,"Access Man Hole"
"STOP","20SW69-70","20SW69","20SW70",187.7,,,FALSE,"Inspection Stopped"
"START DS","20SW70-71","20SW70","20SW71",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW70-71","20SW70","20SW71",13.1,3,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",13.1,3,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",60.3,3,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",60.3,3,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",110.5,9,,FALSE,"Lateral connection"
"TSNA","20SW70-71","20SW70","20SW71",110.5,9,,FALSE,"Tap Saddle Not Active"
"LAT","20SW70-71","20SW70","20SW71",112.1,3,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",112.1,3,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",157.3,9,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",157.3,9,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",159.4,3,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",159.4,3,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",201.7,9,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",201.7,9,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",207.6,3,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",207.6,3,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",247.7,9,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",247.7,9,,FALSE,"Factory Tap Active"
"LAT","20SW70-71","20SW70","20SW71",262.4,3,,FALSE,"Lateral connection"
"TFA","20SW70-71","20SW70","20SW71",262.4,3,,FALSE,"Factory Tap Active"
"AMH","20SW70-71","20SW70","20SW71",280,12,,FALSE,"Access Man Hole"
"STOP","20SW70-71","20SW70","20SW71",280,,,FALSE,"Inspection Stopped"
"START DS","20SW76-75","20SW76","20SW75",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW76-75","20SW76","20SW75",17.2,9,,FALSE,"Lateral connection"
"TFA","20SW76-75","20SW76","20SW75",17.2,9,,FALSE,"Factory Tap Active"
"LAT","20SW76-75","20SW76","20SW75",62.4,9,,FALSE,"Lateral connection"
"TFA","20SW76-75","20SW76","20SW75",62.4,9,,FALSE,"Factory Tap Active"
"LAT","20SW76-75","20SW76","20SW75",106.7,9,,FALSE,"Lateral connection"
"TFA","20SW76-75","20SW76","20SW75",106.7,9,,FALSE,"Factory Tap Active"
"LAT","20SW76-75","20SW76","20SW75",152.6,9,,FALSE,"Lateral connection"
"TFA","20SW76-75","20SW76","20SW75",152.6,9,,FALSE,"Factory Tap Active"
"AMH","20SW76-75","20SW76","20SW75",167.6,12,,FALSE,"Access Man Hole"
"STOP","20SW76-75","20SW76","20SW75",167.6,,,FALSE,"Inspection Stopped"
"START DS","20SW75-74","20SW75","20SW74",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW75-74","20SW75","20SW74",31.8,9,,FALSE,"Lateral connection"
"TFA","20SW75-74","20SW75","20SW74",31.8,9,,FALSE,"Factory Tap Active"
"LAT","20SW75-74","20SW75","20SW74",75.7,9,,FALSE,"Lateral connection"
"TFA","20SW75-74","20SW75","20SW74",75.7,9,,FALSE,"Factory Tap Active"
"LAT","20SW75-74","20SW75","20SW74",123,9,,FALSE,"Lateral connection"
"TFA","20SW75-74","20SW75","20SW74",123,9,,FALSE,"Factory Tap Active"
"LAT","20SW75-74","20SW75","20SW74",158,9,,FALSE,"Lateral connection"
"TFA","20SW75-74","20SW75","20SW74",158,9,,FALSE,"Factory Tap Active"
"AMH","20SW75-74","20SW75","20SW74",188.2,12,,FALSE,"Access Man Hole"
"STOP","20SW75-74","20SW75","20SW74",188.2,,,FALSE,"Inspection Stopped"
"START DS","20SW74-73","20SW74","20SW73",0,,,FALSE,"Start Inspection Downstream"
"LAT","20SW74-73","20SW74","20SW73",24.8,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",24.8,9,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",68.9,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",68.9,9,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",110.9,3,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",110.9,3,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",114.9,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",114.9,9,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",160.7,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",160.7,9,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",203.8,2,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",203.8,2,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",206.3,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",206.3,9,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",248,3,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",248,3,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",253.6,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",253.6,9,,FALSE,"Factory Tap Active"
"LAT","20SW74-73","20SW74","20SW73",273.2,9,,FALSE,"Lateral connection"
"TFA","20SW74-73","20SW74","20SW73",273.2,9,,FALSE,"Factory Tap Active"
"AMH","20SW74-73","20SW74","20SW73",280.5,12,,FALSE,"Access Man Hole"
"STOP","20SW74-73","20SW74","20SW73",280.5,,,FALSE,"Inspection Stopped"
"START DS","20SW69-75","20SW69","20SW75",10,,,FALSE,"Start Inspection Downstream"
"LAT","20SW69-75","20SW69","20SW75",43.2,9,,FALSE,"Lateral connection"
"TFA","20SW69-75","20SW69","20SW75",43.2,9,,FALSE,"Factory Tap Active"
"LAT","20SW69-75","20SW69","20SW75",45.4,3,,FALSE,"Lateral connection"
"TFA","20SW69-75","20SW69","20SW75",45.4,3,,FALSE,"Factory Tap Active"
"LAT","20SW69-75","20SW69","20SW75",92,3,,FALSE,"Lateral connection"
"TFA","20SW69-75","20SW69","20SW75",92,3,,FALSE,"Factory Tap Active"
"LAT","20SW69-75","20SW69","20SW75",94.3,9,,FALSE,"Lateral connection"
"TFA","20SW69-75","20SW69","20SW75",94.3,9,,FALSE,"Factory Tap Active"
"LAT","20SW69-75","20SW69","20SW75",136.9,9,,FALSE,"Lateral connection"
"TFA","20SW69-75","20SW69","20SW75",136.9,9,,FALSE,"Factory Tap Active"
"LAT","20SW69-75","20SW69","20SW75",139.3,3,,FALSE,"Lateral connection"
"TFA","20SW69-75","20SW69","20SW75",139.3,3,,FALSE,"Factory Tap Active"
